id,scientificName,taxonRank,kingdom,family,vernacularName,individualCount,lifeStage,longitudeDecimal,latitudeDecimal,continent,country,locality,references,eventDate,year
182143706@OBS,Gavia stellata,species,Animalia,DIVERS_GAVIIDAE,Red-throated Diver,2,unknown,-125.947552,49.20127,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143706,2018-10-21,2018
182143695@OBS,Uria aalge,species,Animalia,AUKS_ALCIDAE,Common Murre,20,unknown,-125.947552,49.20127,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143695,2018-10-21,2018
182143692@OBS,Haematopus bachmani,species,Animalia,OYSTERCATCHERS_HAEMATOPODIDAE,Black Oystercatcher,3,unknown,-125.947552,49.20127,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143692,2018-10-21,2018
182143685@OBS,Melanitta perspicillata,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Surf Scoter,45,unknown,-125.947552,49.20127,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143685,2018-10-21,2018
182143668@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,8,unknown,-125.543046,48.9415862,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143668,2018-10-20,2018
182143663@OBS,Passer domesticus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,House Sparrow,6,unknown,-125.903726,49.152743,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143663,2018-10-20,2018
182143654@OBS,Regulus satrapa,species,Animalia,KINGLETS_REGULIDAE,Golden-crowned Kinglet,2,unknown,-125.5412757,48.9210329,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143654,2018-10-20,2018
182143640@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,2,unknown,-125.543046,48.9415862,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143640,2018-10-20,2018
182143637@OBS,Gavia immer,species,Animalia,DIVERS_GAVIIDAE,Common Loon,2,unknown,-125.5412757,48.9210329,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143637,2018-10-20,2018
182143636@OBS,Gavia pacifica,species,Animalia,DIVERS_GAVIIDAE,Pacific Loon,12,unknown,-125.55,48.9,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143636,2018-10-20,2018
182143621@OBS,Haematopus bachmani,species,Animalia,OYSTERCATCHERS_HAEMATOPODIDAE,Black Oystercatcher,1,unknown,-125.5412757,48.9210329,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143621,2018-10-20,2018
182143613@OBS,Histrionicus histrionicus,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Harlequin Duck,1,unknown,-125.5412757,48.9210329,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143613,2018-10-20,2018
182143608@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,21,unknown,-124.837231,49.255428,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143608,2018-10-19,2018
182143579@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,2,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143579,2018-10-06,2018
182143578@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,5,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143578,2018-10-06,2018
182143577@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,10,unknown,-123.0974789,49.2432787,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143577,2018-10-06,2018
182143573@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,5,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143573,2018-10-06,2018
182143572@OBS,Sturnus vulgaris,species,Animalia,STARLINGS_STURNIDAE,Common Starling,20,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143572,2018-10-06,2018
182143564@OBS,Colaptes auratus,species,Animalia,WOODPECKERS_PICIDAE,Northern Flicker,2,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143564,2018-10-06,2018
182143561@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143561,2018-10-06,2018
182143560@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143560,2018-10-06,2018
182143557@OBS,Ardea herodias,species,Animalia,HERONS_ARDEIDAE,Great Blue Heron,2,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143557,2018-10-06,2018
182143554@OBS,Larus glaucoides thayeri,subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thayer's Gull,8,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143554,2018-10-06,2018
182143553@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,15,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143553,2018-10-06,2018
182143550@OBS,Calidris melanotos,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Pectoral Sandpiper,2,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143550,2018-10-06,2018
182143549@OBS,Charadrius vociferus,species,Animalia,PLOVERS_CHARADRIIDAE,Killdeer,3,unknown,-123.25,49.2,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143549,2018-10-06,2018
182143548@OBS,Fulica americana,species,Animalia,RAILS_RALLIDAE,American Coot,5,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143548,2018-10-06,2018
182143544@OBS,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,1,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143544,2018-10-06,2018
182143543@OBS,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,1,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143543,2018-10-06,2018
182143542@OBS,Mareca americana,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,American Wigeon,50,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143542,2018-10-06,2018
182143541@OBS,Mareca strepera,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Gadwall,1,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143541,2018-10-06,2018
182143535@OBS,Megaceryle alcyon,species,Animalia,KINGFISHERS_ALCEDINIDAE,Belted Kingfisher,1,unknown,-125.1516151,49.8969566,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143535,2018-09-30,2018
182143523@OBS,Chroicocephalus philadelphia,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Bonaparte's Gull,4,unknown,-125.1516151,49.8969566,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143523,2018-09-30,2018
182143518@OBS,Pluvialis squatarola,species,Animalia,PLOVERS_CHARADRIIDAE,Grey Plover,25,unknown,-125.1516151,49.8969566,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143518,2018-09-30,2018
182143517@OBS,Podiceps grisegena,species,Animalia,GREBES_PODICIPEDIDAE,Red-necked Grebe,10,unknown,-125.1516151,49.8969566,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.182143517,2018-09-30,2018
182143350@OBS,Cardellina pusilla,species,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,Wilson's Warbler,5,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143350,2018-09-15,2018
182143343@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,5,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143343,2018-09-15,2018
182143334@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,5,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143334,2018-09-15,2018
182143333@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,5,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143333,2018-09-15,2018
182143328@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,3,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143328,2018-09-15,2018
182143327@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,3,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143327,2018-09-15,2018
182143325@OBS,Sturnus vulgaris,species,Animalia,STARLINGS_STURNIDAE,Common Starling,100,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143325,2018-09-15,2018
182143324@OBS,Cistothorus palustris,species,Animalia,WRENS_TROGLODYTIDAE,Marsh Wren,2,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143324,2018-09-15,2018
182143314@OBS,Falco columbarius,species,Animalia,CARACAS_AND_FALCONS_FALCONIDAE,Merlin,1,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143314,2018-09-15,2018
182143313@OBS,Falco columbarius,species,Animalia,CARACAS_AND_FALCONS_FALCONIDAE,Merlin,1,unknown,-122.9572321,49.0719551,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143313,2018-09-15,2018
182143307@OBS,Ardea herodias,species,Animalia,HERONS_ARDEIDAE,Great Blue Heron,10,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143307,2018-09-15,2018
182143306@OBS,Ardea herodias,species,Animalia,HERONS_ARDEIDAE,Great Blue Heron,3,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143306,2018-09-15,2018
182143304@OBS,Hydroprogne caspia,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Caspian Tern,30,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143304,2018-09-15,2018
182143303@OBS,Hydroprogne caspia,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Caspian Tern,2,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143303,2018-09-15,2018
182143300@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,100,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143300,2018-09-15,2018
182143299@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,90,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143299,2018-09-15,2018
182143293@OBS,Tringa melanoleuca,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Greater Yellowlegs,21,unknown,-123.0461152,49.018181,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143293,2018-09-15,2018
182143292@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,1,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143292,2018-09-15,2018
182143288@OBS,Calidris mauri,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Western Sandpiper,4,unknown,-123.25,49.2,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143288,2018-09-15,2018
182143285@OBS,Calidris melanotos,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Pectoral Sandpiper,3,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143285,2018-09-15,2018
182143284@OBS,Calidris melanotos,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Pectoral Sandpiper,12,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143284,2018-09-15,2018
182143281@OBS,Calidris minutilla,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Least Sandpiper,10,unknown,-122.9572321,49.0719551,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143281,2018-09-15,2018
182143277@OBS,Calidris alba,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Sanderling,5,unknown,-122.9572321,49.0719551,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143277,2018-09-15,2018
182143271@OBS,Fulica americana,species,Animalia,RAILS_RALLIDAE,American Coot,5,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143271,2018-09-15,2018
182143270@OBS,Mergus merganser,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Common Merganser,90,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143270,2018-09-15,2018
182143265@OBS,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,5,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143265,2018-09-15,2018
182143264@OBS,Mareca americana,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,American Wigeon,3,unknown,-123.2436848,49.2355902,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143264,2018-09-15,2018
182143263@OBS,Mareca strepera,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Gadwall,20,unknown,-123.2055556,49.2188889,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143263,2018-09-15,2018
182143237@OBS,Circus hudsonius,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Northern Harrier,1,unknown,-119.2839932,50.709341,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143237,2018-09-09,2018
182143231@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,7,unknown,-119.271183,50.7093682,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143231,2018-09-09,2018
182143230@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,7,unknown,-119.2839932,50.709341,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143230,2018-09-09,2018
182143225@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,5,unknown,-119.271183,50.7093682,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143225,2018-09-09,2018
182143223@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,10,unknown,-119.311787,50.738121,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143223,2018-09-09,2018
182143217@OBS,Gallinago delicata,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Wilson's Snipe,2,unknown,-119.2839932,50.709341,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143217,2018-09-09,2018
182143205@OBS,Charadrius vociferus,species,Animalia,PLOVERS_CHARADRIIDAE,Killdeer,15,unknown,-119.3,50.7,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143205,2018-09-09,2018
182143200@OBS,Aechmophorus occidentalis,species,Animalia,GREBES_PODICIPEDIDAE,Western Grebe,1,unknown,-119.311787,50.738121,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143200,2018-09-09,2018
182143194@OBS,Mergus merganser,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Common Merganser,10,unknown,-119.2839932,50.709341,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143194,2018-09-09,2018
182143183@OBS,Mareca americana,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,American Wigeon,10,unknown,-119.271183,50.7093682,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143183,2018-09-09,2018
182143182@OBS,Mareca americana,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,American Wigeon,30,unknown,-119.2839932,50.709341,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143182,2018-09-09,2018
182143179@OBS,Spatula clypeata,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Northern Shoveler,5,unknown,-119.271183,50.7093682,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143179,2018-09-09,2018
182143178@OBS,Spatula clypeata,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Northern Shoveler,2,unknown,-119.2839932,50.709341,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143178,2018-09-09,2018
182143138@OBS,Dendragapus fuliginosus,species,Animalia,FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Sooty Grouse,2,unknown,-122.8808784,50.8703282,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.182143138,2018-09-08,2018
182143125@OBS,Passerculus sandwichensis,species,Animalia,PASSERELLIDAE,Savannah Sparrow,3,unknown,-122.9484991,49.0730526,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.182143125,2018-09-05,2018
